feature,coef
window_size_bwd_std,1.9837542380292204
fwd_pkt_len_std_mean,1.8449692958072326
bwd_pkt_len_std_mean,-1.6514640387269781
bwd_seg_size_avg_max,1.6271566695261852
bwd_pkt_len_mean_max,1.6271566695260693
pkt_len_var_std,-1.6049112842117905
pkt_len_var_max,-1.5428552171270158
pkt_tcp_retrans_count,1.5157647985854206
fwd_pkt_len_max_std,-1.4717421987559174
flow_iat_std_std,-1.4388208080221239
pkt_port_scan_seq_score,1.4159235587726728
byte_count_fwd_max,1.4075802751562894
bwd_pkt_len_std_max,1.3528377369692168
byte_count_bwd_std,-1.3431824672977735
bytes_per_sec_mean,-1.3019992770141338
bwd_iat_std_mean,1.2792011693525707
pkt_len_var_mean,-1.2581559351410063
window_size_fwd_std,-1.238743249876567
pkt_len_mean_max,-1.114909247402263
fwd_seg_size_min_mean,1.0955518785884393
bytes_per_sec_max,1.0845438910370866
down_up_ratio_std,-1.0833683632690951
packet_count_bwd_std,1.0623229006840698
bwd_iat_min_std,-1.0128982030351015
pkt_len_min_std,0.9687887212919823
ack_flag_cnt_std,0.9613416046490626
bwd_pkt_len_std_std,0.9352395030515932
bwd_iat_min_max,0.9328644940942058
subflow_bwd_byts_sum,-0.921254066668106
bwd_iat_mean_std,0.9197513316164156
bytes_per_sec_sum,-0.9061716609677547
bwd_pkt_len_min_mean,0.9003092838229207
pkt_len_std_mean,-0.8513326459647441
bwd_pkts_per_sec_sum,-0.8423292754527293
urg_flag_cnt_mean,-0.8318706098809069
ece_flag_cnt_sum,0.811819895247933
rst_flag_cnt_sum,0.8109583646407061
fwd_pkt_len_std_std,0.8058378593025556
pkt_payload_size_p95,-0.7921669575846438
urg_flag_cnt_max,0.7740256387746995
fwd_iat_std_std,0.7702826840864488
bwd_iat_max_std,-0.755028478325096
byte_count_bwd_max,-0.751618500142492
window_size_bwd_mean,-0.7344356879922258
bwd_pkts_per_sec_std,0.7317856526838976
pkt_frag_df_count,0.7242147909883437
byte_count_fwd_std,-0.7230546234589585
flow_iat_max_std,-0.7173810957657889
active_max_sum,0.7116021156505418
bwd_iat_mean_max,-0.7103154167007649
active_mean_sum,-0.668041481582131
duration_sec_std,0.663868042958854
fwd_pkt_len_max_max,0.6387359983954577
pkt_len_mean_mean,-0.6278354987019119
pkt_size_avg_mean,-0.62592858540006
pkt_len_max_std,-0.61768137175869
active_std_sum,-0.6131435266545607
pkt_len_max_mean,-0.6092428324138921
packet_count_fwd_mean,0.6049862155743203
fwd_iat_mean_std,-0.5956931491239078
pkt_len_var_sum,0.5881398224803955
ece_flag_cnt_std,0.5823415780830861
bwd_iat_tot_mean,-0.5808619368335595
pkt_payload_size_p75,-0.5774668458495982
rst_flag_cnt_std,0.5586588010308526
psh_flag_cnt_max,-0.5566894371376462
bwd_iat_mean_sum,-0.5557351802374639
packets_per_sec_max,-0.5502966299325962
bwd_iat_mean_mean,0.5475584143403822
bwd_pkt_len_mean_sum,0.5406934721103143
bwd_seg_size_avg_sum,0.5406934721100497
subflow_bwd_pkts_std,-0.5377101545580231
pkt_len_std_std,0.5148951640858951
window_size_fwd_mean,0.5018760893579448
window_size_bwd_sum,-0.49812408446647916
fwd_seg_size_avg_sum,0.49287962694595444
fwd_pkt_len_mean_sum,0.49287962694595444
urg_flag_cnt_std,0.4898341246385196
ack_flag_cnt_sum,0.48808968071986214
bwd_pkt_len_max_std,0.48655746482445333
fwd_pkt_len_std_sum,0.4736511718253224
bwd_header_len_max,0.47120358106417554
packet_count_bwd_mean,0.4679755593840842
fwd_pkt_len_max_sum,0.45807812289627375
down_up_ratio_max,0.4436239586013209
bwd_pkt_len_min_std,-0.4386865798365002
subflow_bwd_byts_max,0.43842061992400155
bwd_iat_std_sum,0.4340299293938505
idle_std_mean,0.4229049854914327
active_max_std,0.41721909590742967
flow_iat_min_sum,0.41613442803937145
pkt_len_max_sum,0.4115963063024533
idle_min_std,-0.4112080719886772
fwd_iat_min_sum,0.4061514640047558
fwd_iat_min_max,0.40577067963725244
mask_has_packet_level_features,-0.4045776016434085
pkt_ttl_max,-0.4045776016434085
pkt_len_mean_sum,0.403389771107934
idle_max_mean,0.40255321615989
pkt_ttl_std,0.4008335354720121
pkt_ttl_mode,0.39709034777007124
ack_flag_cnt_max,-0.38847417192525063
fwd_header_len_max,0.3874615256417976
psh_flag_cnt_mean,0.38007893191846187
fwd_pkts_per_sec_max,-0.37759478660415824
duration_microsec_max,0.3721274567887875
flow_iat_mean_sum,0.3702580508292792
window_size_bwd_max,0.3690556148025097
down_up_ratio_mean,0.36662497418514484
pkt_size_avg_sum,0.36646551340134004
pkt_len_std_sum,0.36398270312448744
fwd_urg_flags_std,0.3633889256886556
cwe_flag_cnt_std,0.3633889256886556
fwd_iat_mean_max,0.3629025782642836
active_mean_std,-0.35133230397845755
active_min_std,-0.3511472396193719
fwd_iat_min_std,-0.3508699221002733
fwd_iat_max_max,-0.3476136787283469
pkt_len_mean_std,0.34411019090749023
rst_flag_cnt_max,-0.3406467057316365
ece_flag_cnt_max,-0.3406467057316365
bwd_pkt_len_max_sum,0.3360588648005404
down_up_ratio_sum,0.3312662419790953
flow_iat_max_mean,-0.3312050362893882
fwd_iat_max_std,-0.33023688524395667
active_std_mean,-0.32975901201201313
fwd_header_len_std,0.32877500329038034
fwd_iat_tot_std,0.3203181450953426
bwd_iat_tot_max,-0.31984990313475276
flow_iat_std_mean,-0.3174898096727517
fwd_seg_size_min_sum,0.3167564282372526
subflow_fwd_pkts_std,0.3162388226950265
fwd_act_data_pkts_std,0.31503277407510616
bwd_pkts_per_sec_max,-0.31292788203441446
bwd_iat_tot_std,-0.31186311691386615
duration_microsec_std,0.31096836490208307
bwd_iat_max_mean,-0.31004573075006964
fwd_iat_max_sum,0.31000748317492577
pkt_len_min_max,-0.3077645041644343
fwd_iat_std_max,0.307430409051252
byte_count_bwd_sum,-0.3057817127556337
bwd_pkt_len_min_sum,0.3019683793028084
bwd_iat_std_std,0.29799412458751195
fwd_pkts_per_sec_sum,0.2839559765949719
fin_flag_cnt_max,0.2813063772840477
fwd_header_len_mean,0.27900534740054433
subflow_fwd_pkts_mean,0.2774726352570269
fwd_act_data_pkts_mean,0.27674389053930354
bytes_per_sec_std,0.27647178400225886
pkt_len_max_max,0.2755083488541848
fwd_seg_size_min_std,-0.2696429609115301
duration_sec_sum,-0.26927533485193544
bwd_pkt_len_mean_std,0.2686357961230983
bwd_seg_size_avg_std,0.2686357961165219
idle_mean_mean,0.26012461140022924
ack_flag_cnt_mean,0.2551485732740476
fwd_iat_std_mean,0.25290179354202225
active_min_max,0.2486238302195951
idle_mean_std,-0.24390123891620089
fwd_seg_size_avg_mean,-0.24156181959999884
fwd_pkt_len_mean_mean,-0.24156181959999884
packet_count_fwd_std,-0.24154683726436582
pkt_size_avg_max,0.24134812884768175
fwd_iat_tot_sum,-0.2411092305021443
subflow_bwd_pkts_sum,-0.23685496615848411
active_std_max,0.2349915216518693
fwd_iat_mean_sum,0.23397379579123856
fwd_pkt_len_min_sum,-0.23275375195640724
pkt_len_min_sum,-0.23203980422007134
