fold_id,feature,coefficient,abs_coefficient
0,fwd_pkt_len_std_sum,0.4293696173317904,0.4293696173317904
0,fwd_pkt_len_std_min,0.0394105281706787,0.0394105281706787
0,fwd_pkt_len_std_max,-0.2703181590474233,0.2703181590474233
0,bwd_pkt_len_max_mean,0.02235838195259568,0.02235838195259568
0,bwd_pkt_len_max_std,0.5683150236121911,0.5683150236121911
0,bwd_pkt_len_max_sum,0.17131364777182936,0.17131364777182936
0,bwd_pkt_len_max_min,0.048540006616565934,0.048540006616565934
0,bwd_pkt_len_max_max,-0.13564791476036964,0.13564791476036964
0,bwd_pkt_len_min_mean,0.8600161557764922,0.8600161557764922
0,bwd_pkt_len_min_std,-0.36338730610593795,0.36338730610593795
0,bwd_pkt_len_min_sum,0.22170418931986877,0.22170418931986877
0,bwd_pkt_len_min_min,0.0,0.0
0,bwd_pkt_len_min_max,-0.015078722887442862,0.015078722887442862
0,bwd_pkt_len_mean_mean,0.1949326743236954,0.1949326743236954
0,bwd_pkt_len_mean_std,0.29001056069767217,0.29001056069767217
0,bwd_pkt_len_mean_sum,0.4692250996054215,0.4692250996054215
0,bwd_pkt_len_mean_min,0.05567337984409819,0.05567337984409819
0,bwd_pkt_len_mean_max,1.5379975049273595,1.5379975049273595
0,bwd_pkt_len_std_mean,-1.6229425307177483,1.6229425307177483
0,bwd_pkt_len_std_std,1.1079267844130893,1.1079267844130893
0,bwd_pkt_len_std_sum,0.001485299987218025,0.001485299987218025
0,bwd_pkt_len_std_min,0.04427588671048406,0.04427588671048406
0,bwd_pkt_len_std_max,1.2276779509626197,1.2276779509626197
0,bytes_per_sec_mean,-1.31450315218212,1.31450315218212
0,bytes_per_sec_std,0.25374953232363634,0.25374953232363634
0,bytes_per_sec_sum,-0.8717703354762174,0.8717703354762174
0,bytes_per_sec_min,0.04930737217252481,0.04930737217252481
0,bytes_per_sec_max,1.174060614200611,1.174060614200611
0,packets_per_sec_mean,-0.28151484676930966,0.28151484676930966
0,packets_per_sec_std,0.030310827662764894,0.030310827662764894
0,packets_per_sec_sum,-0.25665063178864284,0.25665063178864284
0,packets_per_sec_min,-0.1664572343686331,0.1664572343686331
0,packets_per_sec_max,-0.3306359574750665,0.3306359574750665
0,flow_iat_mean_mean,0.21245199940412507,0.21245199940412507
0,flow_iat_mean_std,-0.1528896638171392,0.1528896638171392
0,flow_iat_mean_sum,0.2545561060588,0.2545561060588
0,flow_iat_mean_min,0.014313106434100418,0.014313106434100418
0,flow_iat_mean_max,-0.04506837203044271,0.04506837203044271
0,flow_iat_std_mean,-0.26715955467512853,0.26715955467512853
0,flow_iat_std_std,-1.2500385038789281,1.2500385038789281
0,flow_iat_std_sum,-0.40152808711564236,0.40152808711564236
0,flow_iat_std_min,-0.043930396834968424,0.043930396834968424
0,flow_iat_std_max,-0.2694879756757495,0.2694879756757495
0,flow_iat_max_mean,-0.2684515934409319,0.2684515934409319
0,flow_iat_max_std,-0.5737574577604454,0.5737574577604454
0,flow_iat_max_sum,0.18638267273192452,0.18638267273192452
0,flow_iat_max_min,-0.0008571204320080055,0.0008571204320080055
0,flow_iat_max_max,0.19217727025934817,0.19217727025934817
0,flow_iat_min_mean,0.15746507919513153,0.15746507919513153
0,flow_iat_min_std,0.03539553818972921,0.03539553818972921
0,flow_iat_min_sum,0.3160466430018636,0.3160466430018636
0,flow_iat_min_min,0.02140095475363468,0.02140095475363468
0,flow_iat_min_max,0.09125596365812268,0.09125596365812268
0,fwd_iat_tot_mean,0.07382437961581251,0.07382437961581251
0,fwd_iat_tot_std,0.24921676600227335,0.24921676600227335
0,fwd_iat_tot_sum,-0.10664024902037676,0.10664024902037676
0,fwd_iat_tot_min,0.08943264840505066,0.08943264840505066
0,fwd_iat_tot_max,0.04682707384821878,0.04682707384821878
0,fwd_iat_mean_mean,-0.08069868747247394,0.08069868747247394
0,fwd_iat_mean_std,-0.6696678623226159,0.6696678623226159
0,fwd_iat_mean_sum,0.1616178639870269,0.1616178639870269
0,fwd_iat_mean_min,0.007646152026972936,0.007646152026972936
0,fwd_iat_mean_max,0.27932965607037097,0.27932965607037097
0,fwd_iat_std_mean,0.3236073307977227,0.3236073307977227
0,fwd_iat_std_std,0.3415707774418539,0.3415707774418539
0,fwd_iat_std_sum,0.2674820881537016,0.2674820881537016
0,fwd_iat_std_min,-0.05061720313545974,0.05061720313545974
0,fwd_iat_std_max,0.2794141877364136,0.2794141877364136
0,fwd_iat_max_mean,0.061997155539857574,0.061997155539857574
0,fwd_iat_max_std,-0.062112403375614994,0.062112403375614994
0,fwd_iat_max_sum,0.3609640749033249,0.3609640749033249
0,fwd_iat_max_min,-0.0009210809939638085,0.0009210809939638085
0,fwd_iat_max_max,-0.2723330503794666,0.2723330503794666
0,fwd_iat_min_mean,0.0016909450885004825,0.0016909450885004825
0,fwd_iat_min_std,-0.4228927654025384,0.4228927654025384
0,fwd_iat_min_sum,0.3401150306051493,0.3401150306051493
0,fwd_iat_min_min,0.00511687877433407,0.00511687877433407
0,fwd_iat_min_max,0.3264004827089494,0.3264004827089494
0,bwd_iat_tot_mean,-0.5872874830375118,0.5872874830375118
0,bwd_iat_tot_std,-0.10420734422296792,0.10420734422296792
0,bwd_iat_tot_sum,-0.07640855393138266,0.07640855393138266
0,bwd_iat_tot_min,0.024698275182732328,0.024698275182732328
0,bwd_iat_tot_max,-0.293966975563595,0.293966975563595
0,bwd_iat_mean_mean,0.47275568625406345,0.47275568625406345
0,bwd_iat_mean_std,1.0184530604713296,1.0184530604713296
0,bwd_iat_mean_sum,-0.6325730413734681,0.6325730413734681
0,bwd_iat_mean_min,-0.04187811059099765,0.04187811059099765
0,bwd_iat_mean_max,-0.5455085631781441,0.5455085631781441
0,bwd_iat_std_mean,1.3579841108345188,1.3579841108345188
0,bwd_iat_std_std,0.24248453723872873,0.24248453723872873
0,bwd_iat_std_sum,0.3003325802327779,0.3003325802327779
0,bwd_iat_std_min,0.020974482247405307,0.020974482247405307
0,bwd_iat_std_max,-0.052031731222095166,0.052031731222095166
0,bwd_iat_max_mean,-0.17926566758686452,0.17926566758686452
0,bwd_iat_max_std,-1.0107524375654917,1.0107524375654917
0,bwd_iat_max_sum,-0.1281654715225431,0.1281654715225431
0,bwd_iat_max_min,-0.0010645247613855523,0.0010645247613855523
0,bwd_iat_max_max,0.006214226523635624,0.006214226523635624
0,bwd_iat_min_mean,-0.05064185868270959,0.05064185868270959
0,bwd_iat_min_std,-1.029541101379979,1.029541101379979
