feature,coef
window_size_bwd_std,1.8754326240336436
byte_count_bwd_std,-1.6309293702798895
bwd_pkt_len_std_mean,-1.5407321619493106
fwd_pkt_len_std_mean,1.5138199165859227
flow_iat_std_std,-1.3210775485899127
bwd_pkt_len_std_std,1.3021545065888103
packet_count_bwd_std,1.225306851694674
window_size_fwd_std,-1.223962591056849
window_size_bwd_sum,-1.1893750428742063
bytes_per_sec_mean,-1.1776030389725232
byte_count_fwd_max,1.1515059065189157
bytes_per_sec_max,1.101292048124471
bwd_iat_max_std,-1.072565860718351
bwd_iat_mean_std,1.024015352860165
ack_flag_cnt_std,0.9687793627032195
pkt_len_max_min,0.9652798764911086
subflow_bwd_byts_sum,-0.9627743723270608
duration_sec_std,0.9556122829000008
bwd_iat_min_max,0.9539143925196758
bwd_pkts_per_sec_sum,-0.9410267616541347
down_up_ratio_std,-0.9401006285315914
fwd_pkt_len_max_std,-0.9390480879903327
pkt_len_min_std,0.9263785946161984
window_size_fwd_max,0.9246428840042399
bwd_iat_min_std,-0.9132611988680293
down_up_ratio_sum,0.913048504112044
pkt_len_std_mean,-0.8967512421390106
pkt_len_min_mean,0.8952649252861195
bytes_per_sec_sum,-0.8922934927076166
fwd_iat_mean_std,-0.843439339563184
fwd_iat_std_std,0.8360786600740718
pkt_len_max_max,0.831457977889944
byte_count_bwd_max,-0.8080547015995935
pkt_len_var_mean,-0.7945222983145281
flow_iat_std_mean,-0.788049522065875
bwd_pkt_len_std_max,0.782589297105645
bwd_pkt_len_max_mean,-0.7757186720073628
bwd_seg_size_avg_max,0.7739705595435097
bwd_pkt_len_mean_max,0.7739705595433503
bwd_header_len_max,0.7713217865647207
psh_flag_cnt_min,0.7571645763554935
window_size_bwd_mean,-0.7452540420158821
fwd_pkts_per_sec_mean,0.7370107610280515
packet_count_bwd_mean,0.7333654729134689
fwd_pkts_per_sec_std,-0.7266891760549096
subflow_bwd_pkts_std,-0.7161043383917453
fwd_seg_size_min_std,-0.6908338605877832
window_size_fwd_mean,0.6880500789626328
active_min_std,-0.6738347216474434
bwd_iat_mean_max,-0.6686638865197303
fwd_pkt_len_min_mean,0.6650788945644305
pkt_tcp_retrans_count,0.6631425879515485
bwd_pkt_len_min_mean,0.6537804476268193
byte_count_bwd_mean,-0.6524688419800031
packet_count_fwd_max,0.6423294370352808
ack_flag_cnt_sum,0.6323357173622581
pkt_port_scan_seq_score,0.6246113921860187
pkt_len_std_std,0.6165940880737768
fwd_iat_max_max,-0.6087407591618056
flow_iat_max_mean,-0.6048955046573379
pkt_len_mean_max,-0.595083135462037
byte_count_fwd_sum,-0.5848994906069601
packet_count_fwd_mean,0.5738548384996847
fwd_pkt_len_max_mean,0.5656871393620173
fwd_pkts_per_sec_sum,0.5643306088624058
byte_count_fwd_std,-0.5599158699629868
unique_protocols_count,0.5551229346723984
fwd_pkt_len_max_max,0.5534547164759869
bwd_iat_std_mean,0.5512157390004537
bwd_iat_std_sum,0.546654261273618
flow_iat_max_std,-0.5364767629106909
bwd_pkt_len_min_sum,0.5352088591480658
bwd_pkt_len_mean_sum,0.5305604189310245
bwd_seg_size_avg_sum,0.5305604189305553
packets_per_sec_std,0.5215329985590197
flow_iat_std_sum,-0.5147296010686865
fwd_iat_tot_mean,0.5105720318606173
fwd_seg_size_min_mean,0.5098895876581437
bwd_pkt_len_max_max,-0.48042948086278664
pkt_frag_df_count,-0.4795349743605984
down_up_ratio_max,0.47066119564924064
fwd_pkts_per_sec_max,-0.47040465632552686
active_max_sum,0.4548699776109725
fwd_iat_max_sum,0.45206153794619214
flow_iat_max_max,0.4512304901696441
pkt_len_var_sum,0.44541348434069167
bwd_iat_mean_sum,-0.43567265249815695
bytes_per_sec_std,0.4334308595003216
active_max_std,0.43312201599391775
ece_flag_cnt_max,-0.42779692288716825
rst_flag_cnt_max,-0.42779692288716825
fwd_pkt_len_min_sum,-0.42640803219694184
active_std_sum,-0.4259934355671926
bwd_pkts_per_sec_mean,-0.41954708748278685
active_std_mean,-0.4185583789822195
rst_flag_cnt_sum,0.4157090004775514
ece_flag_cnt_sum,0.415658642817834
flow_iat_min_sum,0.4101824798883264
fwd_iat_min_max,0.40657848383278494
packets_per_sec_min,-0.40517275350387666
cwe_flag_cnt_max,0.39872230971244976
fwd_urg_flags_max,0.39872230971244976
pkt_len_min_sum,-0.39837006951860726
active_min_mean,0.3981347510843185
pkt_len_mean_std,0.3948813077048549
bwd_pkts_per_sec_std,0.38328883089307586
subflow_bwd_byts_max,0.3806501342833432
packet_count_fwd_min,0.3773508031537525
fwd_header_len_max,0.3769910503196328
subflow_bwd_byts_std,-0.37383971261971977
duration_sec_mean,0.3737072768403536
active_mean_sum,-0.3695837210695929
flow_iat_max_sum,0.36065360488412074
urg_flag_cnt_max,0.35759312581261793
fwd_pkt_len_min_std,-0.3541131619511061
psh_flag_cnt_std,0.3538813085637046
active_std_std,-0.35320447203286337
flow_iat_mean_std,-0.3476168272217943
pkt_size_avg_std,0.3455736133560033
fwd_iat_min_sum,0.34498778826926274
byte_count_bwd_sum,-0.3447798005332716
duration_microsec_mean,0.34432982457221983
fwd_seg_size_min_sum,0.3406902711752165
pkt_len_var_std,-0.3378878431565474
down_up_ratio_min,0.3370221021448928
ack_flag_cnt_mean,0.3359210510004005
fwd_iat_mean_max,0.33449880426260165
pkt_len_mean_mean,-0.3312733929859096
idle_min_sum,-0.33084765652126746
urg_flag_cnt_mean,-0.33012457405926937
fwd_iat_min_std,-0.32498551522604274
bwd_iat_mean_mean,0.32459622535989774
bwd_iat_tot_max,-0.3234723551034095
packet_count_fwd_std,-0.3224464960049449
fwd_act_data_pkts_max,0.3143892402593585
active_std_max,0.3073844638472201
duration_sec_min,0.30735272892917104
fwd_psh_flags_max,0.30645772302362734
syn_flag_cnt_max,0.30645772302362734
rst_flag_cnt_mean,0.30598288657878525
fwd_header_len_std,0.30581177604474374
subflow_bwd_pkts_sum,-0.3039325888604888
ece_flag_cnt_mean,0.30378582923732167
psh_flag_cnt_max,-0.2986800209889154
flow_iat_mean_sum,0.2980320637670807
idle_min_std,0.29798497798283835
pkt_size_avg_mean,-0.2962878262816541
idle_mean_sum,-0.2928365179409191
bwd_iat_tot_mean,-0.2905330429097408
fwd_iat_std_sum,0.28740865174659214
idle_mean_mean,0.2851869889702908
fwd_act_data_pkts_std,0.2818309952671476
window_size_bwd_min,-0.27356310909606546
byte_count_fwd_mean,-0.27279766069284955
subflow_fwd_pkts_std,0.2710887419246728
bwd_iat_tot_std,-0.26847842449225195
fwd_seg_size_avg_min,-0.26773932927657734
fwd_pkt_len_mean_min,-0.26773932927657734
bwd_pkt_len_std_min,0.2642261303831597
fwd_pkt_len_max_min,-0.2638150249933632
pkt_len_min_max,-0.2637837009483843
pkt_len_mean_min,0.26297400246246994
idle_max_mean,0.25634317786799826
unique_dst_ports_count,0.25597310565035103
bwd_iat_min_mean,-0.25541508841299165
pkt_len_max_std,0.254367277495697
flow_count,0.25399718231277724
fwd_pkt_len_std_min,-0.25131482529301097
fwd_iat_min_min,-0.2510153242028861
active_mean_std,-0.24873170145727755
bwd_header_len_sum,-0.2464905789986196
idle_mean_max,-0.24275508425351655
duration_microsec_max,0.24072642740567593
pkt_len_std_max,-0.23612872625336534
packets_per_sec_mean,0.23611518543233265
active_mean_max,0.23579314291906997
bytes_per_sec_min,0.2336391939606998
subflow_fwd_pkts_min,0.232594257023259
duration_sec_max,0.22987372379901932
fwd_header_len_sum,0.22913355518192588
packet_count_bwd_min,0.22730393598152393
pkt_payload_size_p95,-0.2223320820428645
subflow_fwd_byts_std,-0.2197324511413511
pkt_size_avg_max,0.21649797133224902
fwd_iat_mean_mean,-0.21613027815255786
pkt_ttl_std,0.21575540383868544
bwd_pkt_len_max_sum,0.21468303213401477
pkt_ttl_mode,0.21429982441289924
idle_std_std,0.21352364474766786
fwd_header_len_mean,0.2107386397680592
subflow_fwd_pkts_mean,0.20864321755081155
fwd_act_data_pkts_mean,0.20751793899105136
pkt_size_avg_min,0.20539739637983329
fwd_pkt_len_std_max,-0.20471263031056852
bwd_header_len_std,-0.2023138806404351
fwd_iat_std_mean,0.19541982969943855
idle_max_sum,-0.1946009849950689
idle_max_std,-0.1910457002193907
psh_flag_cnt_mean,0.1883375153850091
flow_iat_std_max,-0.18789751169280067
bwd_iat_max_sum,0.18713215667164312
fwd_pkt_len_mean_sum,0.18391782183346914
fwd_seg_size_avg_sum,0.18391782183346914
