feature,coef
window_size_bwd_std,1.8755007666359724
pkt_len_var_std,-1.7605746062686942
bwd_seg_size_avg_max,1.7491737602366044
bwd_pkt_len_mean_max,1.7491737602364885
pkt_len_var_max,-1.6765478969415077
bwd_iat_std_mean,1.6377577248078283
pkt_tcp_retrans_count,1.6063252488272555
fwd_pkt_len_std_mean,1.5782792743711629
flow_iat_std_std,-1.5262224055286469
pkt_port_scan_seq_score,1.4998851578077101
byte_count_fwd_max,1.4721518613466886
bwd_pkt_len_std_mean,-1.3961057395635112
pkt_len_var_mean,-1.369888524774102
bwd_pkt_len_std_max,1.3416108009119512
bytes_per_sec_mean,-1.335704967250828
fwd_pkt_len_max_std,-1.3028881525201574
byte_count_bwd_std,-1.2336484383009085
fwd_seg_size_min_mean,1.225910008928151
window_size_fwd_std,-1.1990713371327535
pkt_len_min_std,1.0697778673879017
bwd_pkt_len_std_std,1.0356484841397529
bytes_per_sec_max,1.0334390932496333
pkt_len_std_mean,-0.9885569416605988
packet_count_bwd_std,0.9578436618396945
ack_flag_cnt_std,0.9525121540998505
bwd_iat_min_max,0.9502364968812682
byte_count_bwd_max,-0.9058401130612769
byte_count_fwd_std,-0.8769907208664832
pkt_len_mean_max,-0.8733067851062092
pkt_payload_size_p95,-0.8570296184580874
bytes_per_sec_sum,-0.8535473233764992
ece_flag_cnt_sum,0.8481040847644821
rst_flag_cnt_sum,0.8472234683602771
pkt_frag_df_count,0.8030659756170181
bwd_iat_max_std,-0.7962873640745757
fwd_pkt_len_std_std,0.7768717993125244
bwd_pkts_per_sec_mean,-0.7744216796373403
flow_iat_max_std,-0.7696561350757977
fwd_iat_std_std,0.7284388577521365
pkt_len_max_mean,-0.7273815855986702
bwd_pkt_len_min_mean,0.7059199964507379
subflow_bwd_byts_sum,-0.7049918357723867
ece_flag_cnt_std,0.7049170883759747
down_up_ratio_std,-0.6949786880388894
bwd_iat_min_std,-0.6912840895426825
bwd_iat_tot_mean,-0.6907000715677721
pkt_len_max_std,-0.6895648316506214
urg_flag_cnt_mean,-0.683140973700708
rst_flag_cnt_std,0.6806827629680677
active_max_sum,0.6791925866725584
idle_min_std,-0.6610997358407246
packets_per_sec_mean,-0.6577067785005157
duration_sec_std,0.6542237398854336
active_mean_sum,-0.6494736238962204
fwd_pkt_len_max_max,0.6494102929191086
fwd_iat_mean_std,-0.6296988285946011
pkt_payload_size_p75,-0.6280983030985661
bwd_pkts_per_sec_std,0.6277087492698343
active_std_sum,-0.6198576658361662
subflow_bwd_byts_max,0.6167748845801159
bwd_iat_mean_max,-0.6140660779974865
pkt_len_mean_mean,-0.5963021367635725
fwd_pkts_per_sec_std,0.5821770573711247
pkt_size_avg_mean,-0.578873756622981
bwd_pkt_len_min_std,-0.5759143011323226
bwd_header_len_std,-0.5636680798636158
subflow_bwd_byts_mean,-0.5490351325695524
urg_flag_cnt_std,0.5472831822312271
bwd_iat_mean_sum,-0.5444112567418162
pkt_len_var_sum,0.5378816572840522
psh_flag_cnt_max,-0.5356082755714993
bwd_iat_mean_mean,0.5182982760598801
bwd_iat_mean_std,0.5146896454737961
packet_count_fwd_mean,0.5119189486214155
fwd_pkts_per_sec_max,-0.5094932467577399
subflow_bwd_pkts_std,-0.5025733445461623
packet_count_bwd_mean,0.5014805133917745
bwd_iat_std_std,0.49867454275097634
subflow_bwd_byts_std,-0.47483198807915716
ack_flag_cnt_max,-0.4741421549505407
idle_mean_std,-0.4663991042906063
duration_microsec_max,0.4653107372059541
flow_iat_min_sum,0.46356165798493965
bwd_pkt_len_mean_sum,0.4586140005167922
bwd_seg_size_avg_sum,0.4586140005166131
duration_microsec_std,0.4490724612462345
fwd_pkt_len_mean_sum,0.4459726625223158
fwd_seg_size_avg_sum,0.4459726625223158
window_size_bwd_mean,-0.4449447543977832
mask_has_packet_level_features,-0.4435707582795618
pkt_ttl_max,-0.4435707582795618
fwd_pkt_len_std_sum,0.4429033311190047
bwd_header_len_max,0.44089822204227913
fwd_pkt_len_max_sum,0.4402699880690713
