fold_id,min_probability,max_probability,mean_probability,median_probability,std_probability,positive_probability_mean,negative_probability_mean,positive_probability_median,negative_probability_median,number_predicted_positive_at_threshold_0.38,number_predicted_negative_at_threshold_0.38
0,0.4273585081100464,0.428297221660614,0.42759498953819275,0.42751556634902954,0.00023915863130241632,0.4276125431060791,0.42757749557495117,0.42749524116516113,0.42752528190612793,20,0
