feature,coef
window_size_bwd_std,1.8498950906902483
pkt_len_var_std,-1.6463582566060375
bwd_seg_size_avg_max,1.640548836560631
bwd_pkt_len_mean_max,1.6405488365605339
pkt_len_var_max,-1.5627243447904016
fwd_pkt_len_std_mean,1.54797813704355
pkt_tcp_retrans_count,1.4962863284228567
byte_count_fwd_max,1.4839491953555772
bwd_pkt_len_std_mean,-1.473591942613838
flow_iat_std_std,-1.4653942531653095
pkt_port_scan_seq_score,1.3985644538178155
bytes_per_sec_mean,-1.3403176860334889
bwd_pkt_len_std_max,1.3194755134441551
bwd_iat_std_mean,1.2731697012159253
pkt_len_var_mean,-1.2474912702921743
byte_count_bwd_std,-1.2264933691514532
fwd_pkt_len_max_std,-1.1935726655378707
window_size_fwd_std,-1.1924602047922352
fwd_seg_size_min_mean,1.136925127686083
bytes_per_sec_max,1.076491815874837
pkt_len_min_std,1.0111102429080925
bwd_iat_min_max,1.000039308523823
pkt_len_mean_max,-0.949271177828695
packet_count_bwd_std,0.9348286638507326
bwd_pkt_len_std_std,0.9092208390466213
bytes_per_sec_sum,-0.9069905293007017
bwd_iat_min_std,-0.8917027944111133
fwd_iat_std_std,0.8681167936262041
ack_flag_cnt_std,0.8662246850074207
down_up_ratio_std,-0.8588637620908804
byte_count_bwd_max,-0.8555828156855694
pkt_len_std_mean,-0.8392435428561722
bwd_iat_max_std,-0.823433305761385
ece_flag_cnt_sum,0.8148852851926087
rst_flag_cnt_sum,0.8140070169434871
urg_flag_cnt_mean,-0.7967330360565584
byte_count_fwd_std,-0.789133512521772
pkt_payload_size_p95,-0.7823059852020431
bwd_pkt_len_min_mean,0.7796311920238925
pkt_frag_df_count,0.773444143512187
fwd_pkt_len_std_std,0.7302094030083626
pkt_len_max_std,-0.7203350543712058
ece_flag_cnt_std,0.7136973277973244
bwd_pkts_per_sec_std,0.7062010126207624
flow_iat_max_std,-0.7031540993591556
rst_flag_cnt_std,0.6890618944634658
subflow_bwd_byts_sum,-0.6845568481988231
bwd_iat_mean_std,0.6585215854211702
bwd_iat_mean_max,-0.6502023493414923
packet_count_bwd_mean,0.6387478259026526
subflow_bwd_byts_max,0.6272607304879645
fwd_pkt_len_max_max,0.6259078023534079
bwd_header_len_std,-0.6206384183998584
urg_flag_cnt_max,0.6172940838339634
bwd_iat_mean_mean,0.6155042828844502
active_std_sum,-0.611550817938549
pkt_len_mean_mean,-0.6097926962038719
active_mean_sum,-0.6089798107576588
active_max_sum,0.5975691984444419
bwd_pkts_per_sec_sum,-0.590741055212041
pkt_len_var_sum,0.5872431849087835
pkt_size_avg_mean,-0.5788635554126308
pkt_len_max_mean,-0.5748300738190285
pkt_payload_size_p75,-0.5697364191365747
duration_sec_std,0.5663103889000356
packet_count_fwd_mean,0.5639419286164927
psh_flag_cnt_max,-0.5638362982843558
fwd_iat_mean_std,-0.5578527487467781
bwd_pkt_len_mean_sum,0.5474938244793547
bwd_seg_size_avg_sum,0.5474938244791593
bwd_iat_mean_sum,-0.5339128870222821
subflow_bwd_pkts_std,-0.5244808202329457
subflow_bwd_byts_mean,-0.5150252049217224
packets_per_sec_max,-0.506110565727849
bwd_iat_tot_mean,-0.5014813900374236
idle_min_std,-0.48683342514403616
window_size_bwd_mean,-0.47563657950896676
subflow_bwd_byts_std,-0.46789601319456586
fwd_pkt_len_mean_sum,0.4592178007264094
fwd_seg_size_avg_sum,0.4592178007264094
down_up_ratio_mean,0.45900386046082486
urg_flag_cnt_std,0.4543995136632394
fwd_iat_max_max,-0.4458886230640711
fwd_pkt_len_std_sum,0.4439161109225236
window_size_bwd_sum,-0.44320991377818836
bwd_header_len_max,0.4409917120673701
ack_flag_cnt_sum,0.4398987521283255
fwd_pkt_len_max_sum,0.4368025715454703
fwd_iat_min_max,0.4323956344949978
active_max_std,0.43234303316495
bwd_pkt_len_min_std,-0.4280536103288789
ack_flag_cnt_max,-0.42756833873560574
bwd_iat_std_std,0.4188435715016031
bwd_pkts_per_sec_mean,-0.41789915980028486
window_size_fwd_mean,0.4151302570256995
idle_max_mean,0.40747134750170877
fwd_pkts_per_sec_max,-0.40673707343132526
flow_iat_min_sum,0.4040533021033013
pkt_len_max_sum,0.40394546758965605
idle_std_mean,0.403069096149693
pkt_len_mean_sum,0.4011850707627897
pkt_ttl_std,0.39886118506089757
pkt_ttl_max,-0.3984866176214913
mask_has_packet_level_features,-0.3984866176214913
duration_microsec_std,0.39662946290287776
fwd_iat_max_std,-0.3952843273385342
pkt_ttl_mode,0.39516081622331617
fwd_iat_mean_max,0.3855820924374574
ack_flag_cnt_mean,0.3821620515606201
pkt_len_std_std,0.37962058632662343
duration_microsec_max,0.37725993094900045
down_up_ratio_sum,0.3751923307243194
pkt_size_avg_sum,0.37098358259223035
fwd_iat_std_max,0.36263626121325354
bwd_iat_std_sum,0.3614405477269904
pkt_len_mean_std,0.3612815476650093
pkt_len_std_sum,0.3601737221047124
bwd_iat_tot_max,-0.3580777112690264
fwd_pkts_per_sec_sum,0.3537325354575375
subflow_bwd_pkts_mean,-0.35332499316925686
bwd_header_len_mean,-0.3457782871087328
flow_iat_mean_sum,0.34557334619598556
down_up_ratio_max,0.34359681111527063
fwd_act_data_pkts_std,0.3433450171677323
fwd_iat_min_sum,0.34328308955331177
idle_mean_std,-0.34054939710303256
active_mean_std,-0.3395191177965538
bwd_pkt_len_max_sum,0.33651626824573694
rst_flag_cnt_max,-0.3365000766396132
ece_flag_cnt_max,-0.3365000766396132
bwd_iat_max_mean,-0.32737610777331155
fwd_iat_tot_std,0.3263102941474829
pkt_len_max_max,0.3258376893704895
subflow_fwd_pkts_std,0.31900328489965113
subflow_bwd_pkts_max,0.3176899786361427
fwd_seg_size_min_sum,0.3140745253015278
fwd_iat_max_sum,0.31157434244240984
bwd_iat_tot_std,-0.3082299788726614
fwd_act_data_pkts_max,0.3064208502952915
cwe_flag_cnt_std,0.30536664798808466
fwd_urg_flags_std,0.30536664798808466
fwd_pkt_len_mean_mean,-0.30456359521969945
fwd_seg_size_avg_mean,-0.30456359521969945
fin_flag_cnt_std,0.30362598485336717
idle_mean_mean,0.3014600867513499
fwd_iat_min_std,-0.29894037242879445
flow_iat_std_sum,-0.2972560338977383
fwd_act_data_pkts_mean,0.2964554003277745
bwd_pkt_len_min_sum,0.29641502447828916
subflow_fwd_pkts_mean,0.2960046247163235
fwd_header_len_mean,0.2959531919460802
active_std_mean,-0.2935151938470003
bwd_pkt_len_max_std,0.29137561861258804
active_min_std,-0.2913221910481726
fwd_header_len_std,0.2901527044307948
fwd_iat_tot_sum,-0.2864820209349976
duration_sec_sum,-0.2851843318189259
bwd_iat_max_sum,-0.28241092365966886
flow_iat_std_mean,-0.28074054942659826
bytes_per_sec_std,0.2806738423317734
flow_iat_max_sum,0.2762576728919723
packet_count_fwd_max,-0.27254859540125326
flow_iat_max_max,0.27040712479218704
subflow_fwd_byts_mean,0.270181485074239
flow_iat_std_max,-0.27000068468070393
pkt_len_min_max,-0.26650041914394185
bwd_pkts_per_sec_max,-0.2611818490172666
fwd_pkts_per_sec_std,0.2593750077412335
bwd_pkt_len_mean_mean,0.24614534990230855
bwd_seg_size_avg_mean,0.246145349900909
packets_per_sec_sum,-0.24360902406587068
fwd_pkt_len_min_mean,-0.24003519776769053
flow_iat_max_mean,-0.23706902043118727
active_std_max,0.23692238351972186
fwd_header_len_sum,0.22656751988394938
packets_per_sec_mean,-0.22540674513287134
active_min_max,0.22350485225338382
fwd_iat_std_mean,0.2202507509972855
psh_flag_cnt_sum,0.21083587909047552
flow_iat_mean_mean,0.21023711930254688
window_size_fwd_sum,0.20761904618373145
psh_flag_cnt_mean,0.2074065078955139
fwd_seg_size_min_std,-0.20623185673442954
idle_max_max,-0.20421121789523974
packet_count_fwd_sum,0.2028697858079754
subflow_fwd_byts_max,-0.20142178510572076
fwd_pkt_len_min_sum,-0.20016301449116075
subflow_fwd_byts_sum,0.19959403813010831
window_size_bwd_max,0.19921566698639415
fin_flag_cnt_max,0.19912892588221695
window_size_fwd_max,-0.1974907514537656
bwd_pkt_len_mean_std,0.19388356633980097
bwd_seg_size_avg_std,0.19388356633446702
subflow_fwd_pkts_sum,0.19133210592220573
byte_count_fwd_min,0.19088268740750214
byte_count_fwd_sum,-0.190535047194655
pkt_len_min_sum,-0.1857296685763539
fwd_act_data_pkts_sum,0.18224586665565212
flow_iat_min_mean,0.1814572612450983
flow_count,0.17943557472523247
fwd_iat_mean_sum,0.17894662367572417
fwd_iat_std_sum,0.17827364700501458
fwd_seg_size_min_min,-0.17762526944714513
fwd_psh_flags_std,-0.17420319744019694
syn_flag_cnt_std,-0.17420319744019694
pkt_size_avg_std,0.17132388986558666
fwd_pkt_len_std_max,-0.1704417699543884
active_max_mean,-0.1694081261456151
pkt_size_avg_max,0.16886716122544113
active_min_sum,0.16712267116207685
duration_microsec_sum,-0.16653940023093358
active_std_std,-0.1665257070498065
psh_flag_cnt_std,-0.16153350027858393
unique_dst_ports_count,0.16102798644860508
packet_count_bwd_max,0.16041883033181809
pkt_ttl_min,-0.15996800754607526
active_mean_max,-0.15873582476154277
fwd_act_data_pkts_min,0.15717306153048774
fwd_urg_flags_max,0.15521578058386534
cwe_flag_cnt_max,0.15521578058386534
bwd_iat_tot_sum,-0.15317146435534726
cwe_flag_cnt_mean,-0.15117144650759784
fwd_urg_flags_mean,-0.15117144650759784
fwd_pkt_len_max_mean,0.15105606282321649
pkt_payload_size_p50,-0.14174298112148562
bwd_pkt_len_std_sum,0.1392167651841422
duration_microsec_mean,0.13909634281724143
packet_count_bwd_min,-0.13164942162440896
fwd_iat_mean_mean,-0.1314635401612803
pkt_len_std_max,0.12914920902169763
fwd_pkts_per_sec_mean,0.12890384612757896
packets_per_sec_min,-0.12683268133263
active_max_max,0.12013253481970886
subflow_fwd_byts_std,0.11980572872018799
idle_max_std,-0.11832239392450547
idle_max_sum,0.1145335200179086
byte_count_bwd_mean,0.11166053313113698
fwd_pkt_len_mean_std,-0.10737792602328959
fwd_seg_size_avg_std,-0.10737792602328959
flow_iat_mean_std,-0.10727687054435328
fwd_iat_tot_max,0.10624855381981883
ece_flag_cnt_mean,0.10531371752497204
fwd_header_len_max,-0.10463390635373823
byte_count_bwd_sum,-0.10263427385458103
packet_count_fwd_min,0.10121427824040473
syn_flag_cnt_sum,-0.09474576913492389
fwd_psh_flags_sum,-0.09474576913492389
duration_microsec_min,0.09216902297741172
fwd_iat_tot_min,0.09068608250341453
fwd_seg_size_min_max,-0.09031652728010993
duration_sec_mean,-0.08893660372606713
active_mean_mean,-0.08650344548634496
bwd_header_len_sum,0.08631976990911105
packet_count_fwd_std,-0.08218417692057706
idle_std_std,0.07878433496208471
bwd_iat_min_min,-0.07544103562994997
fwd_iat_tot_mean,0.07414216269678053
flow_iat_min_max,0.07135100102431717
packets_per_sec_std,0.07033290490838341
duration_sec_min,0.06765225348790635
active_min_mean,0.06701991408875341
duration_sec_max,0.06452910043042129
subflow_fwd_pkts_min,0.06431722602567586
idle_std_sum,0.06318552970206084
rst_flag_cnt_mean,0.06250493068934596
bwd_iat_std_max,-0.062254754325262195
fin_flag_cnt_mean,-0.06172961039915784
syn_flag_cnt_max,0.061021405201989516
fwd_psh_flags_max,0.061021405201989516
fwd_pkt_len_max_min,-0.06100208195548561
fwd_psh_flags_mean,-0.0585573854496783
syn_flag_cnt_mean,-0.0585573854496783
idle_mean_max,-0.058477693311376915
fwd_pkt_len_min_std,0.05847510293019434
subflow_bwd_pkts_sum,-0.057602702080672766
subflow_fwd_pkts_max,0.05741160310914362
flow_iat_mean_max,-0.054366143606596806
pkt_len_min_mean,-0.0532276148994621
fwd_iat_std_min,-0.052783247541514894
fwd_header_len_min,-0.052488352307421285
bwd_pkt_len_mean_min,0.051169839549602546
bwd_seg_size_avg_min,0.051169839549602546
pkt_len_min_min,0.05110485129322925
fwd_pkt_len_min_min,0.04953692595010751
subflow_bwd_pkts_min,-0.04709489361572185
flow_iat_std_min,-0.046148814917284856
bwd_pkt_len_max_max,-0.046138963695830926
bwd_iat_mean_min,-0.04602916658055388
bwd_pkt_len_max_min,0.04476830960815046
byte_count_bwd_min,0.044756503453759595
idle_mean_sum,0.04432258972672014
pkt_len_std_min,0.04406094060367052
pkt_len_var_min,0.04384230059462372
subflow_bwd_byts_min,0.043591213664538934
idle_min_min,-0.04281333526480792
bwd_pkt_len_std_min,0.04260651862422126
fwd_iat_min_mean,-0.040595425517581225
ack_flag_cnt_min,-0.038040668325674765
syn_flag_cnt_min,-0.038040668325674765
fwd_psh_flags_min,-0.038040668325674765
window_size_fwd_min,0.03574608505384856
window_size_bwd_min,0.03565344304865963
urg_flag_cnt_sum,-0.03479837189871118
bwd_iat_min_sum,0.033051004666514866
fwd_pkt_len_std_min,0.033044549913437866
idle_std_min,-0.032920450923796044
idle_min_sum,-0.028987254020408002
active_std_min,0.028662152820783174
flow_iat_min_std,0.02814036870923107
idle_min_max,-0.02800751132496654
idle_std_max,-0.026992345566210076
fwd_iat_max_mean,-0.0263134830588666
subflow_fwd_byts_min,-0.024981140198390553
bwd_iat_max_max,-0.024682422312611942
bwd_pkt_len_max_mean,-0.023809022676597052
unique_protocols_count,-0.02287284382118831
pkt_len_mean_min,0.02250948736684051
bwd_iat_min_mean,-0.02085834478332211
flow_iat_min_min,0.020046706214713203
fwd_pkts_per_sec_min,0.019328588947666463
bwd_pkts_per_sec_min,0.019318168374409476
bytes_per_sec_min,0.018695172024029507
bwd_iat_max_min,-0.015950026260852762
idle_mean_min,-0.015921811408730283
bwd_iat_tot_min,0.015206771515860975
active_max_min,0.015122831840689398
down_up_ratio_min,-0.01379495611291709
flow_iat_mean_min,0.013278280300693862
fin_flag_cnt_sum,-0.013232773683534737
psh_flag_cnt_min,0.011522445497214585
fwd_pkt_len_min_max,0.011091010386374734
packet_count_bwd_sum,-0.011089412204847285
fwd_pkt_len_mean_max,-0.010770211738980106
fwd_seg_size_avg_max,-0.010770211738980106
pkt_size_avg_min,0.009086665057118627
pkt_len_max_min,0.0078517494395254
active_mean_min,0.0077101694304750725
fwd_seg_size_avg_min,0.0067304459548852445
fwd_pkt_len_mean_min,0.0067304459548852445
fwd_iat_mean_min,0.006589641597299049
active_min_min,-0.005442820589720441
fwd_iat_min_min,0.004836254668130634
bwd_pkt_len_min_max,-0.0032919683062777433
pkt_payload_size_p25,-0.002866831243448623
byte_count_fwd_mean,-0.002814359841935724
idle_min_mean,0.0022314228349242615
cwe_flag_cnt_sum,0.001839391308664812
fwd_urg_flags_sum,0.001839391308664812
bwd_header_len_min,-0.0017622301516508473
fwd_iat_max_min,-0.00041104153496756635
flow_iat_max_min,-0.00024250079447499598
idle_max_min,0.00018174795858333555
bwd_iat_std_min,0.00010572227898250131
bwd_urg_flags_sum,0.0
bwd_psh_flags_max,0.0
bwd_psh_flags_min,0.0
bwd_urg_flags_std,0.0
ece_flag_cnt_min,0.0
mask_has_tcp_flags,0.0
mask_has_graph_topology,0.0
mask_has_flow_timing_features,0.0
mask_has_traffic_volume_features,0.0
mask_has_identity_auth,0.0
pkt_frag_mf_count,0.0
fwd_urg_flags_min,0.0
cwe_flag_cnt_min,0.0
bwd_psh_flags_std,0.0
bwd_psh_flags_mean,0.0
urg_flag_cnt_min,0.0
bwd_psh_flags_sum,0.0
bwd_urg_flags_mean,0.0
bwd_urg_flags_max,0.0
fin_flag_cnt_min,0.0
rst_flag_cnt_min,0.0
bwd_urg_flags_min,0.0
bwd_blk_rate_avg_std,0.0
bwd_blk_rate_avg_sum,0.0
bwd_pkts_b_avg_max,0.0
bwd_pkts_b_avg_min,0.0
bwd_pkts_b_avg_sum,0.0
bwd_blk_rate_avg_mean,0.0
bwd_blk_rate_avg_max,0.0
bwd_byts_b_avg_mean,0.0
fwd_blk_rate_avg_max,0.0
fwd_byts_b_avg_mean,0.0
fwd_byts_b_avg_std,0.0
fwd_byts_b_avg_max,0.0
fwd_pkts_b_avg_mean,0.0
bwd_blk_rate_avg_min,0.0
fwd_byts_b_avg_min,0.0
fwd_pkts_b_avg_sum,0.0
fwd_pkts_b_avg_std,0.0
fwd_pkts_b_avg_min,0.0
fwd_pkts_b_avg_max,0.0
fwd_blk_rate_avg_sum,0.0
fwd_blk_rate_avg_min,0.0
fwd_blk_rate_avg_mean,0.0
fwd_blk_rate_avg_std,0.0
bwd_byts_b_avg_max,0.0
bwd_byts_b_avg_min,0.0
bwd_byts_b_avg_std,0.0
bwd_byts_b_avg_sum,0.0
bwd_pkts_b_avg_std,0.0
bwd_pkts_b_avg_mean,0.0
fwd_byts_b_avg_sum,0.0
bwd_pkt_len_min_min,0.0
