feature,coef
window_size_bwd_std,1.9300034160697288
flow_iat_std_std,-1.586252814387734
bwd_pkt_len_std_mean,-1.5589039018109294
pkt_len_var_mean,-1.5203440364638272
fwd_pkt_len_std_mean,1.3852849913858798
bwd_pkt_len_std_std,1.3610105976159625
bwd_seg_size_avg_max,1.3181987385594078
bwd_pkt_len_mean_max,1.3181987385593255
bwd_pkt_len_std_max,1.3018957047284883
pkt_len_var_std,-1.2819208213735451
window_size_bwd_sum,-1.2396959440050217
window_size_fwd_std,-1.2090705965435489
byte_count_fwd_max,1.2088734195167625
pkt_len_var_max,-1.1803693193895133
pkt_len_std_mean,-1.1688093442819067
packet_count_bwd_std,1.1637796803577962
fwd_iat_std_std,1.1605805566396927
bytes_per_sec_mean,-1.113031892385823
byte_count_bwd_std,-1.0437435127355115
pkt_len_min_std,1.0417153678035582
subflow_bwd_byts_sum,-1.0256586432384673
down_up_ratio_sum,0.9979947013398216
ack_flag_cnt_std,0.9972429270033409
flow_iat_std_mean,-0.970439828154576
fwd_seg_size_min_mean,0.9619143908984116
bwd_iat_min_max,0.9232515446040279
bwd_iat_std_mean,0.9210056824611134
psh_flag_cnt_min,0.8980084210815299
byte_count_bwd_max,-0.8736315490819583
pkt_tcp_retrans_count,0.8725247164358371
fwd_pkt_len_max_mean,0.8668813392329482
bytes_per_sec_max,0.8624760073662321
pkt_len_max_min,0.8550137509772704
window_size_fwd_max,0.852154789035998
fwd_iat_mean_std,-0.8493200264869024
duration_sec_std,0.8310860412832909
subflow_bwd_byts_mean,-0.8264916335253192
window_size_bwd_mean,-0.8226023400410337
pkt_port_scan_seq_score,0.821680192346655
pkt_len_min_mean,0.8168314084634803
bwd_iat_max_std,-0.7984444428072592
fwd_pkt_len_max_max,0.7772409248181903
fwd_pkt_len_max_std,-0.7667213021886572
bwd_pkt_len_min_mean,0.7404037551381591
bytes_per_sec_sum,-0.7291476266043102
flow_iat_max_max,0.7254299776333281
window_size_fwd_mean,0.7147136084308316
unique_protocols_count,0.7127168277596756
fwd_seg_size_min_std,-0.6938689420012863
bwd_header_len_std,-0.6641237565829866
bwd_iat_min_std,-0.6641137088059892
ece_flag_cnt_sum,0.6562279845108183
rst_flag_cnt_sum,0.6561351431672019
active_min_std,-0.6498958446677799
bwd_iat_mean_max,-0.6404268098739535
byte_count_fwd_std,-0.6205987536717391
subflow_bwd_byts_std,-0.6164072038884835
bwd_pkts_per_sec_mean,-0.6090941336635001
flow_iat_max_std,-0.60562305128257
flow_iat_max_mean,-0.6033668682416212
subflow_bwd_pkts_std,-0.60050707916376
bwd_iat_mean_std,0.5866763342778957
fwd_pkt_len_min_sum,-0.5858242785107406
fwd_pkt_len_min_mean,0.5766402155476124
packet_count_bwd_mean,0.5699900173530945
bwd_pkt_len_min_sum,0.5687564628417482
bwd_iat_std_sum,0.5676190520165056
pkt_len_max_max,0.557670002740087
bwd_pkts_per_sec_sum,-0.5555504456893485
packets_per_sec_std,0.5547480986755391
bwd_header_len_max,0.5359279623238891
bwd_pkt_len_max_max,-0.5285058807539263
pkt_len_mean_max,-0.5212224505996892
subflow_bwd_byts_max,0.5177663649888332
pkt_len_min_sum,-0.513408137292346
packets_per_sec_min,-0.511889749168124
fwd_pkts_per_sec_sum,0.5107586948268904
active_std_sum,-0.505378053326682
bwd_pkt_len_mean_sum,0.5037870021758909
bwd_seg_size_avg_sum,0.5037870021757421
idle_mean_max,-0.49548023378435097
packet_count_bwd_max,-0.49346286272215173
flow_iat_min_sum,0.49280650342969207
bwd_pkt_len_max_mean,-0.4895357877628771
flow_iat_mean_std,-0.48173910191601516
bwd_iat_tot_mean,-0.47701679912146183
packet_count_fwd_max,0.46638806386891063
bytes_per_sec_std,0.4614194653305537
fwd_act_data_pkts_max,0.45953471302128546
fwd_pkts_per_sec_max,-0.453952477260984
ece_flag_cnt_mean,0.45110516099432313
rst_flag_cnt_mean,0.44983250344405656
active_max_sum,0.4474748371490721
ack_flag_cnt_sum,0.4464825865356292
cwe_flag_cnt_max,0.4435473994979857
fwd_urg_flags_max,0.4435473994979857
down_up_ratio_std,-0.4412122674371959
fwd_iat_tot_mean,0.4388759806674794
subflow_bwd_pkts_max,0.4381999566381046
active_max_std,0.42827703799694083
fwd_iat_min_max,0.4252981435905179
bwd_pkt_len_max_sum,0.4160611429055887
pkt_len_mean_std,0.4128603590502111
flow_iat_mean_sum,0.40745318490668175
fwd_iat_min_sum,0.40675086418954665
duration_microsec_max,0.399158647157284
active_mean_sum,-0.3979218343480754
fwd_header_len_max,-0.396397838978804
fwd_pkt_len_std_std,-0.3955264669564938
pkt_payload_size_p95,-0.39083256073153244
idle_mean_mean,0.38916565750088117
bwd_iat_tot_max,-0.382391362911878
fwd_pkts_per_sec_std,-0.3817943579223718
fwd_iat_max_sum,0.3788770070861979
idle_min_max,-0.37673111299313944
down_up_ratio_min,0.3766791561092611
fwd_iat_max_max,-0.3751747086418712
fwd_act_data_pkts_std,0.3665546929590608
bwd_iat_tot_std,-0.3663040829387652
down_up_ratio_max,0.36618996521354447
pkt_size_avg_std,0.36471035100663196
fwd_seg_size_min_sum,0.3639934568865007
pkt_len_var_sum,0.3621626119548482
bwd_iat_mean_mean,0.356302599296829
flow_iat_std_sum,-0.35041352216129823
urg_flag_cnt_sum,-0.3374540688391494
bwd_iat_mean_sum,-0.33388333631188255
pkt_len_max_std,0.33163901644980753
subflow_fwd_pkts_std,0.33003670541430447
bwd_iat_std_std,0.32921964324384334
flow_iat_max_sum,0.32730550531103103
fwd_iat_min_std,-0.327195845041333
active_min_mean,0.325780656191258
fwd_iat_mean_max,0.32412339684333696
byte_count_fwd_sum,-0.32241587878191846
packet_count_fwd_mean,0.31858029428906415
active_std_std,-0.31139069834699795
bwd_iat_max_mean,-0.30892895996939296
idle_min_mean,0.30708896831560006
window_size_bwd_min,-0.3052299761657392
idle_max_mean,0.3036738228704441
bwd_pkt_len_std_min,0.30220749267870645
fwd_header_len_std,0.29183234541528513
bwd_header_len_sum,0.28473423600502346
duration_microsec_std,0.28437752913513503
subflow_bwd_pkts_mean,-0.2815759744431257
fwd_pkt_len_std_min,-0.2796747855344599
duration_sec_max,0.27924929906859103
idle_min_sum,-0.2774864312973014
active_std_max,0.2754254635140329
byte_count_fwd_mean,-0.27395871703717956
packet_count_bwd_min,0.27347685672446587
pkt_ttl_std,0.27328922687166884
fwd_pkts_per_sec_mean,0.2719297832223219
pkt_ttl_mode,0.2712337894888481
pkt_len_mean_mean,-0.2701621699590067
pkt_payload_size_p75,-0.2700574637643944
fwd_pkt_len_max_min,-0.26955482768073313
fwd_header_len_sum,0.26931689807541215
fwd_pkt_len_min_std,-0.2662873375685868
idle_max_std,-0.2620134048542863
rst_flag_cnt_max,-0.2607933935017514
ece_flag_cnt_max,-0.2607933935017514
