feature,coef
window_size_bwd_std,1.9135937464665185
bwd_pkt_len_std_mean,-1.8358445682719595
fwd_pkt_len_std_mean,1.5350524068001756
bwd_pkt_len_std_std,1.4960578422362436
packet_count_bwd_std,1.483634617348332
byte_count_bwd_std,-1.424146989631864
window_size_fwd_std,-1.3478039467604606
window_size_bwd_sum,-1.3233897366783807
bwd_iat_max_std,-1.3087730696456827
flow_iat_std_std,-1.2971342724068708
down_up_ratio_std,-1.2816899741372163
subflow_bwd_byts_sum,-1.267839135263335
fwd_header_len_mean,1.2569060598110535
fwd_pkt_len_max_std,-1.241817055026644
pkt_len_std_mean,-1.1916564209043126
bytes_per_sec_mean,-1.178137686170205
bwd_iat_mean_std,1.088848224724389
fwd_seg_size_min_mean,1.0883454254298655
bwd_pkt_len_max_std,1.0802785284558538
bwd_pkt_len_min_mean,1.055352500233568
bytes_per_sec_max,1.0527570130614736
bwd_pkts_per_sec_sum,-1.0359924105634122
byte_count_fwd_max,0.9899494448545009
ack_flag_cnt_std,0.9884699799853757
down_up_ratio_sum,0.9799215359783034
window_size_bwd_max,0.9681454106895864
subflow_fwd_byts_mean,-0.9190930951456183
bwd_iat_min_std,-0.8488981569739685
bwd_iat_min_max,0.8457994559566298
flow_iat_max_max,0.8359406670582137
window_size_fwd_mean,0.8318932454892065
idle_max_mean,0.7973823960722118
pkt_len_min_std,0.795996942178069
fwd_iat_mean_std,-0.7903215895249485
pkt_len_max_std,-0.7777965721817748
fwd_header_len_sum,0.7757061124058506
byte_count_bwd_max,-0.7672812241250064
bytes_per_sec_sum,-0.7510338559010888
pkt_tcp_retrans_count,0.7378736492754324
pkt_len_max_min,0.7202919419864443
bwd_iat_mean_sum,-0.7190318742711795
pkt_len_max_max,0.71114960231585
pkt_port_scan_seq_score,0.6955775991202796
bwd_seg_size_avg_max,0.6929136093881879
bwd_pkt_len_mean_max,0.6929136093880627
pkt_len_std_std,0.6922860329535822
duration_sec_std,0.6820345963605546
fwd_seg_size_min_std,-0.680714451230263
psh_flag_cnt_max,-0.6754636711948395
bwd_header_len_max,0.6616397681407609
pkt_len_var_mean,-0.655532118971067
bwd_iat_std_mean,0.6553972963478893
window_size_bwd_mean,-0.6446910389577087
down_up_ratio_mean,0.6264031967043192
fwd_iat_std_std,0.6251075892142922
packet_count_fwd_max,0.6180501229577868
ack_flag_cnt_sum,0.6061232137990635
flow_iat_std_sum,-0.6004250194473102
bwd_pkt_len_std_max,0.5988643138596439
bwd_pkt_len_mean_sum,0.5976219409278389
bwd_seg_size_avg_sum,0.5976219409272563
bwd_iat_mean_max,-0.5960582325552372
active_min_std,-0.5955019145039268
pkt_len_var_sum,0.5814333130012327
bwd_iat_tot_mean,-0.5758363324655293
idle_std_mean,0.567112587043156
bwd_pkts_per_sec_std,0.5599101948109855
fwd_pkts_per_sec_sum,0.5571934893515886
pkt_size_avg_mean,-0.5535723656210965
packet_count_fwd_min,0.5529273726908891
fwd_pkts_per_sec_mean,0.5495396755514962
byte_count_bwd_mean,-0.5356929210421916
subflow_bwd_pkts_std,-0.5214275272323168
unique_protocols_count,0.5134277378250585
fwd_pkt_len_min_std,-0.5070818866047847
subflow_fwd_pkts_max,-0.49900207664189455
byte_count_fwd_min,-0.4985588282620013
byte_count_fwd_std,-0.4942629981322374
pkt_len_min_mean,0.49204210289288725
rst_flag_cnt_sum,0.48859103422972505
ece_flag_cnt_sum,0.48853837660227445
active_max_sum,0.4793528047970985
fwd_pkt_len_max_max,0.4737032482408861
pkt_len_mean_max,-0.4689728027525131
bwd_iat_std_sum,0.4660117863774983
bwd_iat_mean_mean,0.4645397830686142
active_max_std,0.4607268303909289
active_std_mean,-0.4602887097099622
packet_count_bwd_mean,0.4585618277880846
flow_iat_std_mean,-0.45849086160604535
fwd_iat_max_max,-0.4582794191277301
fwd_pkt_len_max_mean,0.4566732972425042
idle_mean_max,-0.4491277802210114
pkt_len_mean_mean,-0.4446820605585252
fwd_iat_min_std,-0.43504937169397145
pkt_len_mean_std,0.43046671870318487
subflow_fwd_byts_sum,0.42951673662936174
fwd_pkts_per_sec_max,-0.42827512190090683
rst_flag_cnt_mean,0.4270792763080308
idle_mean_mean,0.42470276769211296
ece_flag_cnt_mean,0.42405621607540134
bwd_pkts_per_sec_mean,-0.41397511067645715
active_mean_sum,-0.4046111558982888
active_std_sum,-0.399469134221789
subflow_bwd_byts_max,0.3969825504482974
byte_count_bwd_sum,-0.3953550886144992
subflow_fwd_pkts_mean,0.3925823947142656
pkt_len_var_std,-0.38614637631256
subflow_fwd_pkts_sum,0.3851048756179648
bytes_per_sec_std,0.3846750506730655
bwd_pkt_len_max_max,-0.379400573456721
fwd_iat_mean_mean,-0.3793586927153115
subflow_fwd_pkts_std,-0.37669789775537976
cwe_flag_cnt_max,0.3744565473112491
fwd_urg_flags_max,0.3744565473112491
packets_per_sec_mean,-0.3728762984099315
fwd_iat_std_sum,0.37101166572291655
down_up_ratio_max,0.3708204369031838
active_std_std,-0.3707367153977344
flow_iat_max_std,-0.36552529345632906
subflow_bwd_byts_std,-0.3632691451690335
fwd_seg_size_min_sum,0.35960231479870014
pkt_len_mean_sum,0.3554593792648498
idle_min_max,-0.3515996528381336
urg_flag_cnt_mean,-0.34825056118488784
fwd_pkt_len_min_sum,-0.3387959620775375
subflow_bwd_pkts_sum,-0.3345996872149372
packets_per_sec_min,-0.3328084026096815
fwd_iat_min_max,0.3287805232316173
active_mean_max,0.3270925644957751
bwd_iat_min_mean,-0.3263296234448915
urg_flag_cnt_max,0.3254334234256099
flow_iat_max_mean,-0.3183603189224572
pkt_len_min_sum,-0.31731336010015054
fwd_iat_min_mean,-0.31403983592596113
pkt_payload_size_p95,-0.31141881652633724
psh_flag_cnt_mean,0.3112751855261566
fwd_pkt_len_std_sum,0.3078717933308018
bwd_iat_tot_sum,-0.3077023975893053
fwd_act_data_pkts_max,0.30651414840513225
pkt_size_avg_sum,0.3052782128882675
pkt_len_max_sum,0.30457751792791177
fwd_pkts_per_sec_min,-0.29902953040774316
active_std_max,0.29619547535344903
bwd_pkt_len_max_sum,0.29511041017872736
fwd_iat_tot_std,0.29380373999576054
fwd_seg_size_avg_sum,0.2937796732894051
fwd_pkt_len_mean_sum,0.2937796732894051
fwd_iat_max_sum,0.28980518512306735
fwd_pkt_len_mean_min,-0.28906946756220153
fwd_seg_size_avg_min,-0.28906946756220153
flow_iat_min_sum,0.2848792138295917
packets_per_sec_sum,-0.2809759290949846
pkt_len_std_sum,0.2808926426089713
flow_iat_mean_std,-0.2792899186130778
pkt_frag_df_count,-0.2791511287567856
fwd_pkt_len_max_sum,0.279148521400322
bwd_header_len_std,-0.27841952976914114
duration_microsec_mean,0.2769041944729793
fwd_iat_max_std,0.27669138849704034
packet_count_fwd_std,-0.27621846306006603
pkt_len_max_mean,-0.2761700427000524
fwd_psh_flags_mean,-0.2750058157936601
syn_flag_cnt_mean,-0.2750058157936601
packets_per_sec_std,0.2732672409197553
fwd_iat_tot_mean,0.2653608533980167
fwd_iat_mean_max,0.26403739878284455
pkt_len_mean_min,0.25742227077864827
bwd_pkt_len_mean_min,0.24964663412631594
bwd_seg_size_avg_min,0.24964663412631594
subflow_bwd_byts_mean,-0.24872504129356077
unique_dst_ports_count,0.2462411484273948
bwd_iat_tot_max,-0.24421128914237042
active_min_mean,0.24401955105107184
fwd_iat_tot_sum,-0.24396836009676298
pkt_ttl_std,0.24204824674681832
duration_microsec_std,0.24135180928221253
pkt_ttl_mode,0.24034205063307446
bwd_pkt_len_min_sum,0.23982886751504556
packet_count_bwd_max,-0.23804453165081305
flow_iat_max_sum,0.23785577495602925
fwd_seg_size_min_min,-0.23646559547941376
ack_flag_cnt_max,-0.23078469107395674
duration_sec_max,0.230612017564866
pkt_len_min_max,-0.2302581705075284
pkt_size_avg_min,0.22644500719128322
fwd_iat_min_sum,0.22567079140656002
psh_flag_cnt_std,0.2205836355764198
bwd_pkts_per_sec_min,0.21752155432500087
pkt_len_std_max,-0.21718551802065794
bwd_pkt_len_std_min,0.21693885479542796
subflow_fwd_pkts_min,0.216100551544161
duration_sec_min,0.21564498301418572
fwd_pkt_len_min_mean,0.21461315282426185
fwd_pkts_per_sec_std,-0.21166000364734214
pkt_payload_size_p75,-0.21040039800632163
flow_count,0.20375683699434274
ack_flag_cnt_mean,0.2032360322573274
flow_iat_min_mean,-0.2029852910321583
fwd_pkt_len_min_min,-0.1958466238390515
fwd_header_len_std,-0.19462734983481925
fwd_pkt_len_min_max,0.19354578162308592
pkt_len_var_max,0.19340299079876477
fwd_act_data_pkts_mean,-0.18885037121045187
bwd_iat_std_max,0.18759493747251024
ece_flag_cnt_std,-0.186396830262723
active_max_mean,-0.18565613934981037
rst_flag_cnt_std,-0.18540946926616908
pkt_size_avg_std,0.18303541206588728
subflow_bwd_pkts_max,0.18088470430980175
urg_flag_cnt_std,0.17802527825253528
fwd_act_data_pkts_sum,0.1772503670636376
pkt_len_var_min,0.16813302705703911
fwd_pkt_len_max_min,-0.1680321603109417
active_mean_std,-0.1670784231647827
fwd_iat_min_min,-0.1660424369131834
fwd_act_data_pkts_min,-0.16485480928693708
packet_count_bwd_sum,0.16478383144702458
fwd_iat_std_mean,0.1633784636333639
duration_microsec_max,0.1633565148268705
flow_iat_mean_sum,0.16288148036893396
urg_flag_cnt_sum,-0.1592672496195409
bwd_pkts_per_sec_max,-0.15268232022640857
pkt_len_std_min,0.15253948569495757
idle_min_min,0.15111000301141544
window_size_fwd_min,0.15057367722567477
subflow_fwd_byts_max,0.1421823244945317
idle_max_std,0.1411212898157057
window_size_bwd_min,-0.13966290441120766
fwd_psh_flags_std,0.1376128902944378
syn_flag_cnt_std,0.1376128902944378
pkt_size_avg_max,0.13429655533615034
flow_iat_min_max,0.1327261382550755
mask_has_packet_level_features,-0.12951548059143714
pkt_ttl_max,-0.12951548059143714
subflow_fwd_byts_min,-0.12866389128823105
fwd_act_data_pkts_std,-0.12666155338280785
fwd_pkt_len_std_min,-0.12494964055686492
